drummer,session,id,style,bpm,beat_type,time_signature,midi_filename,audio_filename,duration,split
drummer7,drummer7/session2,drummer7/session2/81,country,78,fill,4-4,drummer7/session2/81_country_78_fill_4-4.mid,drummer7/session2/81_country_78_fill_4-4.wav,6.221156,train
drummer7,drummer7/session2,drummer7/session2/82,country,78,fill,4-4,drummer7/session2/82_country_78_fill_4-4.mid,drummer7/session2/82_country_78_fill_4-4.wav,2.974360,validation
drummer7,drummer7/session2,drummer7/session2/83,country,78,fill,4-4,drummer7/session2/83_country_78_fill_4-4.mid,drummer7/session2/83_country_78_fill_4-4.wav,2.748398,test
drummer7,drummer7/session2,drummer7/session2/84,country,78,fill,4-4,drummer7/session2/84_country_78_fill_4-4.mid,drummer7/session2/84_country_78_fill_4-4.wav,5.849361,train
drummer7,drummer7/session2,drummer7/session2/85,country,78,fill,4-4,drummer7/session2/85_country_78_fill_4-4.mid,drummer7/session2/85_country_78_fill_4-4.wav,6.059297,train
drummer7,drummer7/session2,drummer7/session2/86,country,78,fill,4-4,drummer7/session2/86_country_78_fill_4-4.mid,drummer7/session2/86_country_78_fill_4-4.wav,2.328526,train
drummer7,drummer7/session2,drummer7/session2/87,hiphop,75,beat,4-4,drummer7/session2/87_hiphop_75_beat_4-4.mid,drummer7/session2/87_hiphop_75_beat_4-4.wav,143.921667,train
drummer7,drummer7/session2,drummer7/session2/88,hiphop,75,fill,4-4,drummer7/session2/88_hiphop_75_fill_4-4.mid,drummer7/session2/88_hiphop_75_fill_4-4.wav,6.385000,train
drummer7,drummer7/session2,drummer7/session2/89,hiphop,75,fill,4-4,drummer7/session2/89_hiphop_75_fill_4-4.mid,drummer7/session2/89_hiphop_75_fill_4-4.wav,4.906667,train
drummer7,drummer7/session2,drummer7/session2/9,rock,95,fill,4-4,drummer7/session2/9_rock_95_fill_4-4.mid,drummer7/session2/9_rock_95_fill_4-4.wav,2.405263,train
drummer7,drummer7/session2,drummer7/session2/90,hiphop,75,fill,4-4,drummer7/session2/90_hiphop_75_fill_4-4.mid,drummer7/session2/90_hiphop_75_fill_4-4.wav,6.251667,train
drummer7,drummer7/session2,drummer7/session2/91,hiphop,75,fill,4-4,drummer7/session2/91_hiphop_75_fill_4-4.mid,drummer7/session2/91_hiphop_75_fill_4-4.wav,5.388333,validation
drummer7,drummer7/session2,drummer7/session2/92,hiphop,75,beat,4-4,drummer7/session2/92_hiphop_75_beat_4-4.mid,drummer7/session2/92_hiphop_75_beat_4-4.wav,12.678333,train
drummer7,drummer7/session2,drummer7/session2/93,hiphop,75,beat,4-4,drummer7/session2/93_hiphop_75_beat_4-4.mid,drummer7/session2/93_hiphop_75_beat_4-4.wav,25.693333,test
drummer7,drummer7/session2,drummer7/session2/94,hiphop,75,fill,4-4,drummer7/session2/94_hiphop_75_fill_4-4.mid,drummer7/session2/94_hiphop_75_fill_4-4.wav,11.256667,train
drummer7,drummer7/session2,drummer7/session2/95,hiphop,75,fill,4-4,drummer7/session2/95_hiphop_75_fill_4-4.mid,drummer7/session2/95_hiphop_75_fill_4-4.wav,9.366667,train
drummer7,drummer7/session2,drummer7/session2/96,pop,142,beat,4-4,drummer7/session2/96_pop_142_beat_4-4.mid,drummer7/session2/96_pop_142_beat_4-4.wav,85.468267,validation
drummer7,drummer7/session2,drummer7/session2/97,pop,142,beat,4-4,drummer7/session2/97_pop_142_beat_4-4.mid,drummer7/session2/97_pop_142_beat_4-4.wav,33.022871,train
drummer7,drummer7/session2,drummer7/session2/98,pop,142,fill,4-4,drummer7/session2/98_pop_142_fill_4-4.mid,drummer7/session2/98_pop_142_fill_4-4.wav,5.838025,train
drummer7,drummer7/session2,drummer7/session2/99,pop,142,fill,4-4,drummer7/session2/99_pop_142_fill_4-4.mid,drummer7/session2/99_pop_142_fill_4-4.wav,9.748235,train
drummer7,drummer7/session3,drummer7/session3/1,rock,60,beat,4-4,drummer7/session3/1_rock_60_beat_4-4.mid,drummer7/session3/1_rock_60_beat_4-4.wav,81.810417,train
drummer7,drummer7/session3,drummer7/session3/10,rock,60,beat,4-4,drummer7/session3/10_rock_60_beat_4-4.mid,drummer7/session3/10_rock_60_beat_4-4.wav,99.806250,train
drummer7,drummer7/session3,drummer7/session3/100,hiphop,70,fill,4-4,drummer7/session3/100_hiphop_70_fill_4-4.mid,drummer7/session3/100_hiphop_70_fill_4-4.wav,3.412501,train
drummer7,drummer7/session3,drummer7/session3/101,hiphop,70,fill,4-4,drummer7/session3/101_hiphop_70_fill_4-4.mid,drummer7/session3/101_hiphop_70_fill_4-4.wav,3.350001,train
drummer7,drummer7/session3,drummer7/session3/102,hiphop,70,fill,4-4,drummer7/session3/102_hiphop_70_fill_4-4.mid,drummer7/session3/102_hiphop_70_fill_4-4.wav,3.419643,train
drummer7,drummer7/session3,drummer7/session3/103,hiphop,70,fill,4-4,drummer7/session3/103_hiphop_70_fill_4-4.mid,drummer7/session3/103_hiphop_70_fill_4-4.wav,3.235715,train
drummer7,drummer7/session3,drummer7/session3/104,hiphop,70,fill,4-4,drummer7/session3/104_hiphop_70_fill_4-4.mid,drummer7/session3/104_hiphop_70_fill_4-4.wav,3.348215,train
drummer7,drummer7/session3,drummer7/session3/105,hiphop,70,fill,4-4,drummer7/session3/105_hiphop_70_fill_4-4.mid,drummer7/session3/105_hiphop_70_fill_4-4.wav,3.383929,train
drummer7,drummer7/session3,drummer7/session3/106,hiphop,70,beat,4-4,drummer7/session3/106_hiphop_70_beat_4-4.mid,drummer7/session3/106_hiphop_70_beat_4-4.wav,54.903581,train
drummer7,drummer7/session3,drummer7/session3/107,hiphop,70,fill,4-4,drummer7/session3/107_hiphop_70_fill_4-4.mid,drummer7/session3/107_hiphop_70_fill_4-4.wav,3.400001,validation
drummer7,drummer7/session3,drummer7/session3/108,rock,95,beat,4-4,drummer7/session3/108_rock_95_beat_4-4.mid,drummer7/session3/108_rock_95_beat_4-4.wav,108.501325,train
drummer7,drummer7/session3,drummer7/session3/109,rock,95,beat,4-4,drummer7/session3/109_rock_95_beat_4-4.mid,drummer7/session3/109_rock_95_beat_4-4.wav,42.911846,test
drummer7,drummer7/session3,drummer7/session3/11,pop/soft,83,beat,4-4,drummer7/session3/11_pop-soft_83_beat_4-4.mid,drummer7/session3/11_pop-soft_83_beat_4-4.wav,138.644661,validation
drummer7,drummer7/session3,drummer7/session3/110,rock,95,fill,4-4,drummer7/session3/110_rock_95_fill_4-4.mid,drummer7/session3/110_rock_95_fill_4-4.wav,2.296053,train
drummer7,drummer7/session3,drummer7/session3/111,rock,95,fill,4-4,drummer7/session3/111_rock_95_fill_4-4.mid,drummer7/session3/111_rock_95_fill_4-4.wav,2.498684,train
drummer7,drummer7/session3,drummer7/session3/112,rock,95,fill,4-4,drummer7/session3/112_rock_95_fill_4-4.mid,drummer7/session3/112_rock_95_fill_4-4.wav,2.398684,train
drummer7,drummer7/session3,drummer7/session3/113,rock,95,fill,4-4,drummer7/session3/113_rock_95_fill_4-4.mid,drummer7/session3/113_rock_95_fill_4-4.wav,2.414474,train
drummer7,drummer7/session3,drummer7/session3/114,rock,95,fill,4-4,drummer7/session3/114_rock_95_fill_4-4.mid,drummer7/session3/114_rock_95_fill_4-4.wav,2.494737,train
drummer7,drummer7/session3,drummer7/session3/115,rock,95,fill,4-4,drummer7/session3/115_rock_95_fill_4-4.mid,drummer7/session3/115_rock_95_fill_4-4.wav,2.306579,train
drummer7,drummer7/session3,drummer7/session3/116,rock,95,fill,4-4,drummer7/session3/116_rock_95_fill_4-4.mid,drummer7/session3/116_rock_95_fill_4-4.wav,2.328948,train
drummer7,drummer7/session3,drummer7/session3/117,rock,95,beat,4-4,drummer7/session3/117_rock_95_beat_4-4.mid,drummer7/session3/117_rock_95_beat_4-4.wav,22.726318,test
drummer7,drummer7/session3,drummer7/session3/118,rock,95,fill,4-4,drummer7/session3/118_rock_95_fill_4-4.mid,drummer7/session3/118_rock_95_fill_4-4.wav,2.527632,train
drummer7,drummer7/session3,drummer7/session3/119,rock,95,beat,4-4,drummer7/session3/119_rock_95_beat_4-4.mid,drummer7/session3/119_rock_95_beat_4-4.wav,20.042107,train
drummer7,drummer7/session3,drummer7/session3/12,pop/soft,83,fill,4-4,drummer7/session3/12_pop-soft_83_fill_4-4.mid,drummer7/session3/12_pop-soft_83_fill_4-4.wav,2.823797,train
drummer7,drummer7/session3,drummer7/session3/120,rock,93,beat,4-4,drummer7/session3/120_rock_93_beat_4-4.mid,drummer7/session3/120_rock_93_beat_4-4.wav,92.971732,train
drummer7,drummer7/session3,drummer7/session3/121,rock,93,fill,4-4,drummer7/session3/121_rock_93_fill_4-4.mid,drummer7/session3/121_rock_93_fill_4-4.wav,3.635751,train
drummer7,drummer7/session3,drummer7/session3/122,rock,93,fill,4-4,drummer7/session3/122_rock_93_fill_4-4.mid,drummer7/session3/122_rock_93_fill_4-4.wav,5.103492,test
drummer7,drummer7/session3,drummer7/session3/123,rock,93,fill,4-4,drummer7/session3/123_rock_93_fill_4-4.mid,drummer7/session3/123_rock_93_fill_4-4.wav,5.077955,train
drummer7,drummer7/session3,drummer7/session3/124,rock,93,fill,4-4,drummer7/session3/124_rock_93_fill_4-4.mid,drummer7/session3/124_rock_93_fill_4-4.wav,2.576612,train
drummer7,drummer7/session3,drummer7/session3/125,rock,93,fill,4-4,drummer7/session3/125_rock_93_fill_4-4.mid,drummer7/session3/125_rock_93_fill_4-4.wav,2.560483,train
drummer7,drummer7/session3,drummer7/session3/126,rock,93,fill,4-4,drummer7/session3/126_rock_93_fill_4-4.mid,drummer7/session3/126_rock_93_fill_4-4.wav,2.556450,train
drummer7,drummer7/session3,drummer7/session3/127,rock,93,fill,4-4,drummer7/session3/127_rock_93_fill_4-4.mid,drummer7/session3/127_rock_93_fill_4-4.wav,2.491934,train
drummer7,drummer7/session3,drummer7/session3/128,rock,93,fill,4-4,drummer7/session3/128_rock_93_fill_4-4.mid,drummer7/session3/128_rock_93_fill_4-4.wav,2.451612,test
drummer7,drummer7/session3,drummer7/session3/129,rock,93,beat,4-4,drummer7/session3/129_rock_93_beat_4-4.mid,drummer7/session3/129_rock_93_beat_4-4.wav,51.505353,train
drummer7,drummer7/session3,drummer7/session3/13,pop/soft,83,fill,4-4,drummer7/session3/13_pop-soft_83_fill_4-4.mid,drummer7/session3/13_pop-soft_83_fill_4-4.wav,2.638556,train
drummer7,drummer7/session3,drummer7/session3/130,soul,105,beat,4-4,drummer7/session3/130_soul_105_beat_4-4.mid,drummer7/session3/130_soul_105_beat_4-4.wav,27.389306,train
drummer7,drummer7/session3,drummer7/session3/131,soul,105,beat,4-4,drummer7/session3/131_soul_105_beat_4-4.mid,drummer7/session3/131_soul_105_beat_4-4.wav,31.902405,train
drummer7,drummer7/session3,drummer7/session3/132,soul,105,beat,4-4,drummer7/session3/132_soul_105_beat_4-4.mid,drummer7/session3/132_soul_105_beat_4-4.wav,109.701273,test
drummer7,drummer7/session3,drummer7/session3/133,soul,105,beat,4-4,drummer7/session3/133_soul_105_beat_4-4.mid,drummer7/session3/133_soul_105_beat_4-4.wav,61.685761,test
drummer7,drummer7/session3,drummer7/session3/134,soul,105,fill,4-4,drummer7/session3/134_soul_105_fill_4-4.mid,drummer7/session3/134_soul_105_fill_4-4.wav,2.221430,validation
drummer7,drummer7/session3,drummer7/session3/135,soul,105,fill,4-4,drummer7/session3/135_soul_105_fill_4-4.mid,drummer7/session3/135_soul_105_fill_4-4.wav,2.277383,train
drummer7,drummer7/session3,drummer7/session3/136,soul,105,fill,4-4,drummer7/session3/136_soul_105_fill_4-4.mid,drummer7/session3/136_soul_105_fill_4-4.wav,2.082144,validation
drummer7,drummer7/session3,drummer7/session3/137,soul,105,fill,4-4,drummer7/session3/137_soul_105_fill_4-4.mid,drummer7/session3/137_soul_105_fill_4-4.wav,2.257145,train
drummer7,drummer7/session3,drummer7/session3/138,soul,105,fill,4-4,drummer7/session3/138_soul_105_fill_4-4.mid,drummer7/session3/138_soul_105_fill_4-4.wav,4.391670,test
drummer7,drummer7/session3,drummer7/session3/139,soul,105,fill,4-4,drummer7/session3/139_soul_105_fill_4-4.mid,drummer7/session3/139_soul_105_fill_4-4.wav,2.065478,train
drummer7,drummer7/session3,drummer7/session3/14,pop/soft,83,fill,4-4,drummer7/session3/14_pop-soft_83_fill_4-4.mid,drummer7/session3/14_pop-soft_83_fill_4-4.wav,2.743978,test
drummer7,drummer7/session3,drummer7/session3/140,soul,105,fill,4-4,drummer7/session3/140_soul_105_fill_4-4.mid,drummer7/session3/140_soul_105_fill_4-4.wav,2.252383,train
drummer7,drummer7/session3,drummer7/session3/141,soul,105,fill,4-4,drummer7/session3/141_soul_105_fill_4-4.mid,drummer7/session3/141_soul_105_fill_4-4.wav,2.090478,train
drummer7,drummer7/session3,drummer7/session3/142,soul,105,fill,4-4,drummer7/session3/142_soul_105_fill_4-4.mid,drummer7/session3/142_soul_105_fill_4-4.wav,2.266668,train
drummer7,drummer7/session3,drummer7/session3/143,soul,105,fill,4-4,drummer7/session3/143_soul_105_fill_4-4.mid,drummer7/session3/143_soul_105_fill_4-4.wav,2.067859,validation
drummer7,drummer7/session3,drummer7/session3/144,soul,105,fill,4-4,drummer7/session3/144_soul_105_fill_4-4.mid,drummer7/session3/144_soul_105_fill_4-4.wav,2.298811,validation
drummer7,drummer7/session3,drummer7/session3/145,soul,105,fill,4-4,drummer7/session3/145_soul_105_fill_4-4.mid,drummer7/session3/145_soul_105_fill_4-4.wav,2.284526,train
drummer7,drummer7/session3,drummer7/session3/146,soul,105,fill,4-4,drummer7/session3/146_soul_105_fill_4-4.mid,drummer7/session3/146_soul_105_fill_4-4.wav,5.713100,train
drummer7,drummer7/session3,drummer7/session3/147,soul,105,fill,4-4,drummer7/session3/147_soul_105_fill_4-4.mid,drummer7/session3/147_soul_105_fill_4-4.wav,2.258335,train
drummer7,drummer7/session3,drummer7/session3/148,soul,105,fill,4-4,drummer7/session3/148_soul_105_fill_4-4.mid,drummer7/session3/148_soul_105_fill_4-4.wav,4.561908,train
drummer7,drummer7/session3,drummer7/session3/149,soul,105,fill,4-4,drummer7/session3/149_soul_105_fill_4-4.mid,drummer7/session3/149_soul_105_fill_4-4.wav,3.428574,train
drummer7,drummer7/session3,drummer7/session3/15,pop/soft,83,fill,4-4,drummer7/session3/15_pop-soft_83_fill_4-4.mid,drummer7/session3/15_pop-soft_83_fill_4-4.wav,2.887050,train
drummer7,drummer7/session3,drummer7/session3/150,soul,105,beat,4-4,drummer7/session3/150_soul_105_beat_4-4.mid,drummer7/session3/150_soul_105_beat_4-4.wav,54.794089,train
drummer7,drummer7/session3,drummer7/session3/151,soul,98,beat,4-4,drummer7/session3/151_soul_98_beat_4-4.mid,drummer7/session3/151_soul_98_beat_4-4.wav,88.151800,train
drummer7,drummer7/session3,drummer7/session3/152,soul,98,fill,4-4,drummer7/session3/152_soul_98_fill_4-4.mid,drummer7/session3/152_soul_98_fill_4-4.wav,2.395409,train
drummer7,drummer7/session3,drummer7/session3/153,soul,98,fill,4-4,drummer7/session3/153_soul_98_fill_4-4.mid,drummer7/session3/153_soul_98_fill_4-4.wav,2.454082,train
drummer7,drummer7/session3,drummer7/session3/154,soul,98,fill,4-4,drummer7/session3/154_soul_98_fill_4-4.mid,drummer7/session3/154_soul_98_fill_4-4.wav,4.830358,train
drummer7,drummer7/session3,drummer7/session3/155,soul,98,fill,4-4,drummer7/session3/155_soul_98_fill_4-4.mid,drummer7/session3/155_soul_98_fill_4-4.wav,2.375000,validation
drummer7,drummer7/session3,drummer7/session3/156,soul,98,fill,4-4,drummer7/session3/156_soul_98_fill_4-4.mid,drummer7/session3/156_soul_98_fill_4-4.wav,6.122450,train
drummer7,drummer7/session3,drummer7/session3/157,soul,98,fill,4-4,drummer7/session3/157_soul_98_fill_4-4.mid,drummer7/session3/157_soul_98_fill_4-4.wav,2.432398,train
drummer7,drummer7/session3,drummer7/session3/158,soul,98,fill,4-4,drummer7/session3/158_soul_98_fill_4-4.mid,drummer7/session3/158_soul_98_fill_4-4.wav,2.471939,train
drummer7,drummer7/session3,drummer7/session3/159,soul,98,beat,4-4,drummer7/session3/159_soul_98_beat_4-4.mid,drummer7/session3/159_soul_98_beat_4-4.wav,29.353321,train
drummer7,drummer7/session3,drummer7/session3/16,pop/soft,83,fill,4-4,drummer7/session3/16_pop-soft_83_fill_4-4.mid,drummer7/session3/16_pop-soft_83_fill_4-4.wav,2.802713,train
drummer7,drummer7/session3,drummer7/session3/17,pop/soft,83,fill,4-4,drummer7/session3/17_pop-soft_83_fill_4-4.mid,drummer7/session3/17_pop-soft_83_fill_4-4.wav,2.606929,train
drummer7,drummer7/session3,drummer7/session3/18,pop/soft,83,fill,4-4,drummer7/session3/18_pop-soft_83_fill_4-4.mid,drummer7/session3/18_pop-soft_83_fill_4-4.wav,5.743979,train
drummer7,drummer7/session3,drummer7/session3/19,pop/soft,83,fill,4-4,drummer7/session3/19_pop-soft_83_fill_4-4.mid,drummer7/session3/19_pop-soft_83_fill_4-4.wav,2.534640,train
drummer7,drummer7/session3,drummer7/session3/2,rock,60,fill,4-4,drummer7/session3/2_rock_60_fill_4-4.mid,drummer7/session3/2_rock_60_fill_4-4.wav,3.804167,train
drummer7,drummer7/session3,drummer7/session3/20,pop/soft,83,fill,4-4,drummer7/session3/20_pop-soft_83_fill_4-4.mid,drummer7/session3/20_pop-soft_83_fill_4-4.wav,5.691268,train
drummer7,drummer7/session3,drummer7/session3/21,pop/soft,83,fill,4-4,drummer7/session3/21_pop-soft_83_fill_4-4.mid,drummer7/session3/21_pop-soft_83_fill_4-4.wav,5.753015,train
drummer7,drummer7/session3,drummer7/session3/22,pop/soft,83,beat,4-4,drummer7/session3/22_pop-soft_83_beat_4-4.mid,drummer7/session3/22_pop-soft_83_beat_4-4.wav,48.853945,validation
drummer7,drummer7/session3,drummer7/session3/23,pop/soft,83,beat,4-4,drummer7/session3/23_pop-soft_83_beat_4-4.mid,drummer7/session3/23_pop-soft_83_beat_4-4.wav,25.777124,train
drummer7,drummer7/session3,drummer7/session3/24,hiphop,67,beat,4-4,drummer7/session3/24_hiphop_67_beat_4-4.mid,drummer7/session3/24_hiphop_67_beat_4-4.wav,96.361899,test
drummer7,drummer7/session3,drummer7/session3/25,hiphop,67,fill,4-4,drummer7/session3/25_hiphop_67_fill_4-4.mid,drummer7/session3/25_hiphop_67_fill_4-4.wav,5.373132,train
drummer7,drummer7/session3,drummer7/session3/26,hiphop,67,fill,4-4,drummer7/session3/26_hiphop_67_fill_4-4.mid,drummer7/session3/26_hiphop_67_fill_4-4.wav,3.518655,train
drummer7,drummer7/session3,drummer7/session3/27,hiphop,67,fill,4-4,drummer7/session3/27_hiphop_67_fill_4-4.mid,drummer7/session3/27_hiphop_67_fill_4-4.wav,3.535446,train
drummer7,drummer7/session3,drummer7/session3/28,hiphop,67,fill,4-4,drummer7/session3/28_hiphop_67_fill_4-4.mid,drummer7/session3/28_hiphop_67_fill_4-4.wav,3.580222,train
drummer7,drummer7/session3,drummer7/session3/29,hiphop,67,fill,4-4,drummer7/session3/29_hiphop_67_fill_4-4.mid,drummer7/session3/29_hiphop_67_fill_4-4.wav,5.373132,train
drummer7,drummer7/session3,drummer7/session3/3,rock,60,fill,4-4,drummer7/session3/3_rock_60_fill_4-4.mid,drummer7/session3/3_rock_60_fill_4-4.wav,3.837500,train
drummer7,drummer7/session3,drummer7/session3/30,hiphop,67,fill,4-4,drummer7/session3/30_hiphop_67_fill_4-4.mid,drummer7/session3/30_hiphop_67_fill_4-4.wav,3.421640,train
drummer7,drummer7/session3,drummer7/session3/31,hiphop,67,fill,4-4,drummer7/session3/31_hiphop_67_fill_4-4.mid,drummer7/session3/31_hiphop_67_fill_4-4.wav,3.507461,train
drummer7,drummer7/session3,drummer7/session3/32,hiphop,67,fill,4-4,drummer7/session3/32_hiphop_67_fill_4-4.mid,drummer7/session3/32_hiphop_67_fill_4-4.wav,3.473879,train
drummer7,drummer7/session3,drummer7/session3/33,hiphop,67,fill,4-4,drummer7/session3/33_hiphop_67_fill_4-4.mid,drummer7/session3/33_hiphop_67_fill_4-4.wav,3.572760,train
drummer7,drummer7/session3,drummer7/session3/34,hiphop,67,fill,4-4,drummer7/session3/34_hiphop_67_fill_4-4.mid,drummer7/session3/34_hiphop_67_fill_4-4.wav,3.539178,validation
drummer7,drummer7/session3,drummer7/session3/35,hiphop,67,fill,4-4,drummer7/session3/35_hiphop_67_fill_4-4.mid,drummer7/session3/35_hiphop_67_fill_4-4.wav,3.576491,train
drummer7,drummer7/session3,drummer7/session3/36,hiphop,67,fill,4-4,drummer7/session3/36_hiphop_67_fill_4-4.mid,drummer7/session3/36_hiphop_67_fill_4-4.wav,3.580222,train
drummer7,drummer7/session3,drummer7/session3/37,hiphop,67,fill,4-4,drummer7/session3/37_hiphop_67_fill_4-4.mid,drummer7/session3/37_hiphop_67_fill_4-4.wav,7.130594,train
drummer7,drummer7/session3,drummer7/session3/38,hiphop,67,beat,4-4,drummer7/session3/38_hiphop_67_beat_4-4.mid,drummer7/session3/38_hiphop_67_beat_4-4.wav,60.748108,train
drummer7,drummer7/session3,drummer7/session3/39,rock/indie,63,beat,4-4,drummer7/session3/39_rock-indie_63_beat_4-4.mid,drummer7/session3/39_rock-indie_63_beat_4-4.wav,148.426595,train
drummer7,drummer7/session3,drummer7/session3/4,rock,60,fill,4-4,drummer7/session3/4_rock_60_fill_4-4.mid,drummer7/session3/4_rock_60_fill_4-4.wav,3.972917,train
drummer7,drummer7/session3,drummer7/session3/40,rock/indie,63,fill,4-4,drummer7/session3/40_rock-indie_63_fill_4-4.mid,drummer7/session3/40_rock-indie_63_fill_4-4.wav,1.759921,train
drummer7,drummer7/session3,drummer7/session3/41,rock/indie,63,fill,4-4,drummer7/session3/41_rock-indie_63_fill_4-4.mid,drummer7/session3/41_rock-indie_63_fill_4-4.wav,3.438492,train
drummer7,drummer7/session3,drummer7/session3/42,rock/indie,63,fill,4-4,drummer7/session3/42_rock-indie_63_fill_4-4.mid,drummer7/session3/42_rock-indie_63_fill_4-4.wav,3.438492,train
drummer7,drummer7/session3,drummer7/session3/43,rock/indie,63,fill,4-4,drummer7/session3/43_rock-indie_63_fill_4-4.mid,drummer7/session3/43_rock-indie_63_fill_4-4.wav,3.430556,test
drummer7,drummer7/session3,drummer7/session3/44,rock/indie,63,fill,4-4,drummer7/session3/44_rock-indie_63_fill_4-4.mid,drummer7/session3/44_rock-indie_63_fill_4-4.wav,3.718254,train
drummer7,drummer7/session3,drummer7/session3/45,rock/indie,63,fill,4-4,drummer7/session3/45_rock-indie_63_fill_4-4.mid,drummer7/session3/45_rock-indie_63_fill_4-4.wav,3.565476,test
drummer7,drummer7/session3,drummer7/session3/46,rock/indie,63,beat,4-4,drummer7/session3/46_rock-indie_63_beat_4-4.mid,drummer7/session3/46_rock-indie_63_beat_4-4.wav,60.801590,train
drummer7,drummer7/session3,drummer7/session3/47,funk,112,beat,4-4,drummer7/session3/47_funk_112_beat_4-4.mid,drummer7/session3/47_funk_112_beat_4-4.wav,96.416243,train
drummer7,drummer7/session3,drummer7/session3/48,funk,112,beat,4-4,drummer7/session3/48_funk_112_beat_4-4.mid,drummer7/session3/48_funk_112_beat_4-4.wav,12.674100,train
drummer7,drummer7/session3,drummer7/session3/49,funk,112,beat,4-4,drummer7/session3/49_funk_112_beat_4-4.mid,drummer7/session3/49_funk_112_beat_4-4.wav,33.326991,train
drummer7,drummer7/session3,drummer7/session3/5,rock,60,fill,4-4,drummer7/session3/5_rock_60_fill_4-4.mid,drummer7/session3/5_rock_60_fill_4-4.wav,3.925000,test
drummer7,drummer7/session3,drummer7/session3/50,funk,112,fill,4-4,drummer7/session3/50_funk_112_fill_4-4.mid,drummer7/session3/50_funk_112_fill_4-4.wav,2.058035,train
drummer7,drummer7/session3,drummer7/session3/51,funk,112,fill,4-4,drummer7/session3/51_funk_112_fill_4-4.mid,drummer7/session3/51_funk_112_fill_4-4.wav,1.071428,train
drummer7,drummer7/session3,drummer7/session3/52,funk,112,fill,4-4,drummer7/session3/52_funk_112_fill_4-4.mid,drummer7/session3/52_funk_112_fill_4-4.wav,4.276783,train
drummer7,drummer7/session3,drummer7/session3/53,funk,112,fill,4-4,drummer7/session3/53_funk_112_fill_4-4.mid,drummer7/session3/53_funk_112_fill_4-4.wav,1.899553,test
drummer7,drummer7/session3,drummer7/session3/54,funk,112,fill,4-4,drummer7/session3/54_funk_112_fill_4-4.mid,drummer7/session3/54_funk_112_fill_4-4.wav,1.968749,train
drummer7,drummer7/session3,drummer7/session3/55,funk,112,fill,4-4,drummer7/session3/55_funk_112_fill_4-4.mid,drummer7/session3/55_funk_112_fill_4-4.wav,1.898436,train
drummer7,drummer7/session3,drummer7/session3/56,funk,112,fill,4-4,drummer7/session3/56_funk_112_fill_4-4.mid,drummer7/session3/56_funk_112_fill_4-4.wav,4.193078,train
drummer7,drummer7/session3,drummer7/session3/57,funk,112,fill,4-4,drummer7/session3/57_funk_112_fill_4-4.mid,drummer7/session3/57_funk_112_fill_4-4.wav,4.220980,train
drummer7,drummer7/session3,drummer7/session3/58,funk,112,fill,4-4,drummer7/session3/58_funk_112_fill_4-4.mid,drummer7/session3/58_funk_112_fill_4-4.wav,1.969865,train
drummer7,drummer7/session3,drummer7/session3/59,funk,112,fill,4-4,drummer7/session3/59_funk_112_fill_4-4.mid,drummer7/session3/59_funk_112_fill_4-4.wav,2.117186,train
drummer7,drummer7/session3,drummer7/session3/6,rock,60,fill,4-4,drummer7/session3/6_rock_60_fill_4-4.mid,drummer7/session3/6_rock_60_fill_4-4.wav,3.860417,train
drummer7,drummer7/session3,drummer7/session3/60,funk,112,fill,4-4,drummer7/session3/60_funk_112_fill_4-4.mid,drummer7/session3/60_funk_112_fill_4-4.wav,1.956472,train
drummer7,drummer7/session3,drummer7/session3/61,funk,112,fill,4-4,drummer7/session3/61_funk_112_fill_4-4.mid,drummer7/session3/61_funk_112_fill_4-4.wav,4.159596,train
drummer7,drummer7/session3,drummer7/session3/62,funk,112,fill,4-4,drummer7/session3/62_funk_112_fill_4-4.mid,drummer7/session3/62_funk_112_fill_4-4.wav,4.217632,train
drummer7,drummer7/session3,drummer7/session3/63,funk,112,fill,4-4,drummer7/session3/63_funk_112_fill_4-4.mid,drummer7/session3/63_funk_112_fill_4-4.wav,5.357140,train
drummer7,drummer7/session3,drummer7/session3/64,funk,112,beat,4-4,drummer7/session3/64_funk_112_beat_4-4.mid,drummer7/session3/64_funk_112_beat_4-4.wav,34.056901,train
drummer7,drummer7/session3,drummer7/session3/65,funk,112,beat,4-4,drummer7/session3/65_funk_112_beat_4-4.mid,drummer7/session3/65_funk_112_beat_4-4.wav,81.233216,train
drummer7,drummer7/session3,drummer7/session3/66,funk,112,fill,4-4,drummer7/session3/66_funk_112_fill_4-4.mid,drummer7/session3/66_funk_112_fill_4-4.wav,2.087052,train
drummer7,drummer7/session3,drummer7/session3/67,neworleans/funk,93,beat,4-4,drummer7/session3/67_neworleans-funk_93_beat_4-4.mid,drummer7/session3/67_neworleans-funk_93_beat_4-4.wav,123.825213,train
drummer7,drummer7/session3,drummer7/session3/68,neworleans/funk,93,fill,4-4,drummer7/session3/68_neworleans-funk_93_fill_4-4.mid,drummer7/session3/68_neworleans-funk_93_fill_4-4.wav,2.514784,train
drummer7,drummer7/session3,drummer7/session3/69,neworleans/funk,93,fill,4-4,drummer7/session3/69_neworleans-funk_93_fill_4-4.mid,drummer7/session3/69_neworleans-funk_93_fill_4-4.wav,2.349461,train
drummer7,drummer7/session3,drummer7/session3/7,rock,60,fill,4-4,drummer7/session3/7_rock_60_fill_4-4.mid,drummer7/session3/7_rock_60_fill_4-4.wav,3.995833,train
